timestamp,episode,step,reward,score,epsilon
"2019-08-13 12:31:27,555",390,230404,44.8,130,0.000100
"2019-08-13 12:32:28,612",391,232533,204.5,716,0.000100
"2019-08-13 12:33:06,216",392,233870,127.9,402,0.000100
"2019-08-13 12:33:45,506",393,235270,134.6,423,0.000100
"2019-08-13 12:34:37,515",394,237115,176.3,589,0.000100
"2019-08-13 12:34:57,468",395,237826,67.9,197,0.000100
"2019-08-13 12:35:50,647",396,239707,179.8,605,0.000100
"2019-08-13 12:37:00,657",397,242190,237.6,850,0.000100
"2019-08-13 12:37:41,443",398,243640,139.0,441,0.000100
"2019-08-13 12:38:44,390",399,245867,214.1,744,0.000100
"2019-08-13 12:39:30,821",400,247467,153.5,514,0.000100
"2019-08-13 12:40:20,346",401,249221,168.2,555,0.000100
"2019-08-13 12:40:46,993",402,250172,91.3,271,0.000100
"2019-08-13 12:42:04,261",403,252907,261.9,964,0.000100
"2019-08-13 12:42:40,411",404,254192,123.3,384,0.000100
"2019-08-13 12:43:45,326",405,256463,218.6,773,0.000100
"2019-08-13 12:44:09,895",406,257279,77.5,248,0.000100
"2019-08-13 12:44:18,690",407,257574,28.0,82,0.000100
"2019-08-13 12:45:31,325",408,260120,243.6,890,0.000100
"2019-08-13 12:46:32,472",409,262285,207.5,718,0.000100
"2019-08-13 12:47:35,340",410,264523,214.9,743,0.000100
"2019-08-13 12:48:14,450",411,265905,131.6,420,0.000100
"2019-08-13 12:48:38,313",412,266751,80.4,240,0.000100
"2019-08-13 12:49:24,348",413,268342,152.2,509,0.000100
"2019-08-13 12:49:53,853",414,269381,98.3,304,0.000100
"2019-08-13 12:50:33,340",415,270778,133.5,425,0.000100
"2019-08-13 12:50:38,223",416,270950,16.0,45,0.000100
"2019-08-13 12:51:03,590",417,271834,83.6,257,0.000100
"2019-08-13 12:51:33,370",418,272882,98.7,308,0.000100
"2019-08-13 12:52:15,321",419,274372,142.9,456,0.000100
"2019-08-13 12:52:20,221",420,274549,16.5,45,0.000100
"2019-08-13 12:53:22,777",421,276763,212.4,735,0.000100
"2019-08-13 12:54:30,735",422,279169,229.2,819,0.000100
"2019-08-13 12:55:34,511",423,281381,212.4,756,0.000100
"2019-08-13 12:56:34,039",424,283498,203.1,695,0.000100
"2019-08-13 12:56:55,747",425,284260,71.8,216,0.000100
"2019-08-13 12:57:26,935",426,285367,106.1,324,0.000100
"2019-08-13 12:57:57,928",427,286465,104.7,321,0.000100
"2019-08-13 12:58:59,281",428,288656,211.3,721,0.000100
"2019-08-13 12:59:35,991",429,289954,123.5,390,0.000100
"2019-08-13 13:00:30,066",430,291873,184.2,618,0.000100
"2019-08-13 13:01:01,849",431,292999,107.7,331,0.000100
"2019-08-13 13:01:31,872",432,294069,102.7,310,0.000100
"2019-08-13 13:02:29,363",433,296106,195.4,665,0.000100
"2019-08-13 13:03:13,029",434,297655,148.7,478,0.000100
"2019-08-13 13:03:51,345",435,299020,131.0,411,0.000100
