timestamp,episode,step,reward,score,epsilon
"2019-08-05 13:56:10,191",417,188585,159.4,709,0.000100
"2019-08-05 13:57:07,820",418,190178,152.9,667,0.000100
"2019-08-05 13:57:48,641",419,191309,108.4,442,0.000100
"2019-08-05 13:58:53,933",420,193109,172.4,779,0.000100
"2019-08-05 13:59:49,294",421,194643,147.2,635,0.000100
"2019-08-05 14:00:36,388",422,195947,124.5,523,0.000100
"2019-08-05 14:00:43,607",423,196147,18.5,67,0.000100
"2019-08-05 14:01:48,463",424,197937,170.7,772,0.000100
"2019-08-05 14:02:37,982",425,199281,128.3,555,0.000100
"2019-08-05 14:03:48,245",426,201132,177.3,854,0.000100
"2019-08-05 14:04:56,353",427,202944,172.5,821,0.000100
"2019-08-05 14:06:06,976",428,204828,180.5,859,0.000100
"2019-08-05 14:07:00,980",429,206261,137.5,617,0.000100
"2019-08-05 14:08:01,913",430,207877,154.6,715,0.000100
"2019-08-05 14:09:02,109",431,209496,155.8,704,0.000100
"2019-08-05 14:10:19,049",432,211533,195.3,958,0.000100
"2019-08-05 14:11:27,324",433,213354,174.3,823,0.000100
"2019-08-05 14:11:45,985",434,213848,46.7,183,0.000100
